car_age_years,kilometers_driven,engine_cc,mileage_kmpl,service_history_score,previous_owners,market_region,car_brand_segment,listing_platform,fuel_type,car_price
0.0967264892128225,-0.2903650725082348,-1.39056585756693,1.0871085190976588,,0.7319299565527356,North,Home Office,Online,Standard,-65.15
0.0952618485595168,-0.7190304730790241,0.8905283893127418,1.6736837717326032,-1.168584960577214,-0.1583061485303379,West,Corporate,Distributor,Premium,122.84
0.4447213828961471,-1.7279605879214686,-0.0321113032028975,-0.2080752052305786,0.8875847673803693,0.8987087309106546,East,Corporate,Retail,Premium,-104.63
-0.0645277468247747,-0.8902678703793822,0.5941743090818362,-0.8508711698459465,-0.4162982122363703,-0.176103830719827,East,Corporate,Online,Basic,-144.86
0.5938932972977935,0.2581695215469732,0.6603378729516206,-1.885085104666558,-0.6308537758266102,-0.6428582850977443,North,Consumer,Distributor,Standard,-112.02
-0.0700597820967132,-0.0292631859299156,-0.0276867744323076,0.1587334660687845,-0.2523380348999415,1.522680626407121,West,Corporate,Online,Basic,-8.66
0.6801458087813695,1.9023807298336268,-0.3712603025220046,0.7955675495759031,0.8919780013673797,-1.0283939150010242,North,Corporate,Distributor,Standard,297.18
-0.537739851538921,2.427466056092485,-0.1376693422230523,0.0800892486088094,0.3352625415452193,-0.1702713239043217,South,Consumer,Retail,Basic,203.45
-1.832648366449718,-0.6245052679027276,-1.4903271930357234,0.5066682453124408,0.2946970619667696,-0.9592969362959064,West,Corporate,Retail,Standard,-199.22
-0.0108008892556305,0.956052051744424,1.6064056079002085,-0.655285857271546,-0.2011979403742319,0.3421672464564547,North,Corporate,Online,Basic,141.63
0.4235229121711302,0.2041339800300497,0.2119385591918151,0.59027361771397,-0.954605632862534,0.7397133152506787,South,Home Office,Retail,Standard,80.05
1.1568442822859326,-1.282894201174937,1.1070084440731092,0.5354677362961938,-1.1483702830970406,-1.0720423746940655,West,Consumer,Online,Standard,28.26
-0.0238561444662848,-1.9570276983715704,0.0929260276936067,0.8508335399025034,-0.3517041886934722,1.6734464037844177,North,Consumer,Online,Basic,-102.07
2.719387780915834,-0.6337929467103545,-0.6738619038080246,-0.2533176996264584,-0.0943339388337721,0.2218258615929365,East,Consumer,Distributor,Standard,-34.51
-1.2055299987939567,0.5653616100249161,-1.1229935202983163,0.4510755383741845,1.807417884422638,-0.5298972504663684,North,Home Office,Distributor,Premium,34.1
1.1836646412078764,0.0956374370462621,0.5546633408121031,-1.56375381363144,-0.8048769521249465,1.6920745498871526,South,Corporate,Retail,Premium,-91.48
0.0376857888246732,,0.3237557220436961,-0.7533963782953457,0.9064535205137192,1.020969107649354,West,Home Office,Online,Premium,-92.59
-2.529914095034993,-0.549532752172505,0.8748950012089056,-0.5369572112114755,-0.5309052494860177,-0.6986226642674754,West,Corporate,Online,Standard,-189.05
-0.2392494775739156,-1.203907102646327,-0.3660872990291381,0.0824784553799908,0.3750997889095471,0.1964339588437097,East,Home Office,Distributor,Premium,-130.97
-1.4338894983843553,0.3729294671284563,0.0794415404718544,1.404205570282432,-1.0716587958437591,-0.2267135586511033,South,Home Office,Distributor,Basic,83.75
-1.0237489484141329,0.2045759024789362,0.4530221345892826,-0.6007804344853541,0.2435997283287584,0.5704561926420684,South,Consumer,Retail,Basic,-9.91
1.768206487838024,-0.7379500209657892,-0.7768492389964625,0.598624966535829,0.4152477595929372,-1.1753058184917733,South,Home Office,Retail,Basic,50.3
0.5456937144751861,-1.0098386929253536,-0.7847079081360903,-1.956090393217811,0.5582979700951619,0.6450669828688407,South,Consumer,Retail,Premium,-289.73
-0.870171120675488,-0.0154446813613589,-0.3954360799906831,-2.5909393048671605,3.681486930875341,0.7652836217322128,South,Home Office,Online,Standard,-202.91
-1.0988719224340442,-0.2449442567702195,-0.6830552704938354,1.5385226935597267,0.442699653120219,-1.2442688469189604,East,Corporate,Online,Premium,47.72
0.1597299421611697,-1.0314846439033214,0.7135673808877383,0.1786958220650251,-0.3736657050202657,-2.456320802977089,North,Consumer,Online,Basic,-12.56
-2.019500916426197,-0.4598362250261866,0.1272846692562388,-1.068108857394361,0.3552783625194959,-0.8813957844271078,West,Corporate,Distributor,Standard,-222.97
-0.1637514710189557,-1.7535327939055687,0.6930373379228113,0.308210193857785,1.5516487098695086,-1.3301798492625674,West,Consumer,Retail,Premium,-34.05
-1.4810881974355463,1.038531933868571,-0.092758518755546,-1.3834477863541643,-1.3705058625197797,1.8535486006587327,North,Home Office,Online,Basic,-177.05
1.0271344700636478,0.2188342032993079,-2.875939215304322,0.049462096970317,0.3839170380612621,-0.4338913605842031,North,Home Office,Distributor,Basic,-126.76
-1.1418967885392894,-2.1064977600119925,-1.8642705887050093,1.151567707271159,0.0421185405552834,1.0305815997314816,South,Consumer,Online,Standard,-279.58
2.1408690706888875,0.3898713376610347,0.3216439858566123,-0.0591798286665507,0.1410837663677781,-0.2016520487892255,South,Consumer,Retail,Standard,127.14
-0.1972216924414839,-0.6444862859746745,1.5894769515231473,0.7885532533420846,0.7550341357024523,-0.7923772690934946,East,Corporate,Retail,Standard,157.85
-1.0239229551985298,-0.7547460450069098,0.7511322346092436,0.2150133243951529,2.297050874702139,-0.6078818345746031,South,Corporate,Retail,Basic,73.5
-2.5010717211498945,1.6322747185953803,0.5324035376672552,0.7618117433630245,-0.9630256613686572,-0.4296748583404001,East,Consumer,Distributor,Basic,109.36
-0.4795570347856742,0.6567147843426455,-2.3631449102696185,-0.1255260389665631,-1.1436911434124584,0.7276570706219636,South,Consumer,Online,Basic,-191.7
-0.5665331724952227,-0.2982255565951139,0.5867328347462705,-1.1420589541767174,-1.0423095799140565,-0.0253815244555589,North,Consumer,Distributor,Basic,-159.25
2.0996820276852204,-1.3128196289313463,0.69437215417337,-1.7817577121545762,2.7252658150004376,1.9148144112898664,West,Corporate,Retail,Premium,1.65
-0.7293735259552634,-0.4587968108042094,1.690626174576364,0.3775167186310753,-0.5672301117712032,0.6063316202134077,West,Home Office,Online,Standard,56.83
1.7311801096411634,0.4366621231219357,1.0933760263919317,1.7591761912373212,-0.9574824942156764,-1.3405522610127298,West,Home Office,Distributor,Basic,303.79
0.6464420241849042,-0.4547439640373462,-0.0428320999742246,0.4245592023457085,1.2323809216915378,2.1674277460483005,South,Home Office,Distributor,Premium,82.34
0.3840168556567063,0.4197614930405077,-0.3307940176957865,1.6315437369111676,-0.5253247315411241,-0.4468454076580642,North,Corporate,Retail,Premium,185.35
-1.3378174841597197,-0.3909907295521265,0.6384336321539451,-0.1829046730809191,-1.0727376069031516,-1.017928390423982,West,Home Office,Retail,Standard,-93.69
1.1862543072973752,-3.065219228031164,0.4715292921926001,2.1517475676747595,0.5640094869948539,0.8258916121540215,North,Corporate,Distributor,Standard,51.42
-1.510706979464032,,-0.242505328565153,0.969151868434032,0.0173405598945322,0.0731045449642775,West,Home Office,Distributor,Premium,-8.04
1.2894657268450669,-0.3828348475247035,-0.9965666026117102,1.220996925615767,0.5413857633553303,0.4224842548414841,South,Consumer,Online,,80.16
0.4909618170611903,0.2020545928582739,2.2509104882822504,-0.3330936255352363,-0.1346144758288853,-0.0978862097562605,East,Home Office,Distributor,Premium,176.16
0.2383437268557278,1.4389665520799872,-0.632845670648284,-0.1481498708397832,1.483606683806421,-0.7016357759072558,South,Home Office,Online,Basic,129.21
-0.2779853484373022,-0.3231177180675244,0.6147293733544272,-0.9846088282480788,0.3918063915092259,-1.170134426530171,East,Home Office,Distributor,Standard,-76.32
-1.50954742833485,0.1643398820248656,-0.8011026549631086,0.4392978238093897,0.2198540500677183,0.5774043866303571,South,Corporate,Online,Basic,-71.89
0.4559228732114955,0.2887527849315719,-0.3440167297985733,-0.7680072554058542,-0.4159530630402646,-1.174753722191594,East,Consumer,Retail,Basic,-53.93
0.1534402724336844,0.1387940761017101,-0.9753268796294392,-0.4990584097474402,0.8269100099703725,-1.8383570600627408,East,Consumer,Retail,Premium,-60.94
-0.3027590139761265,-0.4472621031911838,1.2375016692668002,-0.0315847640191007,-0.5178002761200763,0.1867544864704146,North,Consumer,Retail,,17.8
1.1042961641906528,2.6188761550072237,2.21908287895643,0.0681287696347961,0.8612288151170334,1.224683401253538,North,Corporate,Distributor,Standard,537.91
-0.4957287576720044,0.4973264254076104,-0.9049861197326594,-1.7802720333182125,-0.9687260597453832,-0.9280185569077596,West,Consumer,Online,Premium,-266.99
-2.0381073090050115,1.1338845988873971,-1.338866808188414,0.3985281315684682,-1.4721492277652306,-0.0896529637114734,South,Home Office,Retail,Standard,-138.04
0.6342180748046105,-0.963370214351722,1.1085163750752431,-2.206762871530412,-0.6731326980875147,1.4220489509938816,East,Corporate,Distributor,Premium,-200.49
-0.7628156941569639,-0.9856629649275606,-1.86746296424405,-0.1549838125280941,0.0720228343499338,2.0717307406034022,West,Home Office,Distributor,Basic,-314.42
-1.0158675469633665,-0.9293691118510824,-0.700203634303394,-1.2817799996313175,-1.5877847117226245,1.3782199265459425,,Corporate,Distributor,Basic,-384.13
1.0439771261743616,0.5527433401652432,-0.1545285109714501,-0.9358381915866104,-1.7272226802727824,-0.9727788581160192,North,Consumer,Distributor,Premium,-86.97
0.220753842415164,,-1.021118971613406,2.3414723748059263,-0.3510019732336757,1.4070601160238232,South,Home Office,Retail,Standard,348.92
-0.8029966632605544,-0.2820608084971897,0.4135972454455328,0.3227861891148951,0.0731424368474298,0.4785013767222223,West,Corporate,Online,Premium,0.87
-0.4900564243839841,0.1295444941753312,0.8958202003959831,-0.0010792671667015,2.066751599355268,-1.0036195298488484,North,Corporate,Distributor,Basic,187.83
-0.0873629705052486,-1.1778183573469994,-0.6030940205919935,-1.7280533556592048,0.860619624671477,0.5707409385261002,South,Consumer,Online,Standard,-293.71
1.2318413088078022,-0.0262205165997256,0.5726965182970958,1.6681033270534094,1.1554590669200873,2.0226525129004096,East,Consumer,Retail,Premium,318.33
0.1225481721679923,2.4371008016274844,1.1628105867441847,0.00825425587659,-0.3235952808228067,1.940219073096302,North,Consumer,Distributor,Premium,298.96
-0.021267103028246,-0.5631336215247035,0.4260165685591249,0.9351877111303956,-0.3334408088646193,0.3193914598454643,South,Consumer,Online,Premium,53.59
-1.280104717860023,-0.9755573683989872,-0.7918416418130774,-0.6416528794760542,0.4428248004750552,0.0983171276566058,North,Corporate,Retail,Premium,-267.45
-1.1269842490108355,0.2432031015692704,0.6381752107243374,0.6641454839326184,-0.8065045504223005,0.9377673978678226,South,Corporate,Online,Premium,58.85
-0.776902410327394,0.356338612544618,-2.6883801373831817,0.4424278923517281,-1.5063389272810823,-0.7503148934212364,East,Consumer,Retail,Standard,-235.61
1.797875509614215,-0.5665859919572929,-0.0166193065818101,-2.2580084863309584,0.1611508928406775,0.1086790348854242,North,Consumer,Distributor,Standard,-194.94
-0.3302352622305817,0.0625385387088309,-1.6276582330682372,0.0430685226549218,0.4177953119555042,0.1828028315886479,South,Home Office,Retail,Premium,-128.97
0.0570858189128773,-0.5252735529840595,-0.7327537754089563,0.648783586476918,-1.818035556114156,-0.5056692073984331,South,Corporate,Retail,Premium,-71.75
-1.5566789308389484,0.8162158178067992,-0.2215592093512921,1.670746958639994,-1.989855443082328,-1.693124034674523,East,Consumer,Retail,Basic,32.17
0.027744992469141,-0.9971930414014878,-0.0205846487516779,0.5811907403913549,-0.5751530682741998,-1.1624858004407568,North,Consumer,Retail,Premium,-44.67
0.4184622896895201,0.5077735224038452,2.046416060484733,1.2102661414114753,-0.1783821562261615,0.8050130691666837,West,Consumer,Distributor,Basic,341.36
1.9000639794270533,-0.4668198767525876,-1.1908250282190618,-1.9148429092644128,-0.3448723827012596,0.0251915200284515,North,Consumer,Retail,Basic,-242.73
-0.239229813985651,-0.0070488629444203,0.9312658491139612,0.9464097830790396,0.0621159281475152,0.3389465758345592,West,Home Office,Distributor,Premium,141.97
-0.5635743721660444,-0.852819741939595,-1.3307582599190222,-0.7736410044777368,-0.3030726366526556,-0.8345247624743943,West,Home Office,Distributor,Standard,-282.0
-0.1543969217957209,-0.9878245035836516,-0.8982513175847222,-0.4468974075928077,-0.0206761044583857,-0.5111260024414735,North,Corporate,Online,Basic,-226.04
-0.0881693928808017,-1.3687834526660514,0.7194556986910219,0.653490506179892,0.147311514444531,-0.8193068804593888,South,Corporate,Distributor,Premium,15.16
0.7653132462833047,-0.1858192377154326,-0.2819998219950161,0.3344358902145185,,0.1525405851642787,East,Corporate,Online,Basic,3.85
0.1354640363546943,-1.5925684131348614,0.9172014434693696,1.6189489441641849,,-0.546490056082377,South,Corporate,Retail,Basic,139.76
0.6604115612685294,0.4722726060024486,1.7157534348245318,0.1967243721509549,-2.116413003610233,0.2638217232340326,East,Consumer,Online,Premium,157.59
-1.7369897656607376,1.0617489877771955,-0.2134068054966364,-0.7863176775279861,0.2071601495676944,0.5191320859349732,,Home Office,Distributor,Basic,-60.61
1.237279805251722,-1.962692201840361,0.4787141373718431,0.2403945010628156,0.4715340418241077,1.106738583255058,North,Consumer,Online,Premium,-24.51
0.8817827168328936,0.1200881791177428,-1.0180365296596408,0.1987188073123536,-0.50844023581057,0.2549536249902172,East,Corporate,Retail,Standard,-23.17
0.3126823904571021,-0.1558197645844556,0.3892153834582115,0.5656151289550853,-0.6282079405572256,0.9487170884885556,East,Home Office,Retail,Standard,45.62
1.606061743013767,0.7201398374696336,0.0738195224012989,0.3076312203826136,0.1143419901157815,-0.2892254015743635,West,Consumer,Distributor,Premium,177.0
-0.372406492479696,0.4985534597272132,1.03838556077776,-0.6086250267303407,0.3049959436609891,0.3232468458963514,West,Corporate,Distributor,Premium,79.34
2.4588409207074364,2.0032051927098107,2.149070324459046,-1.337576656670258,-0.1171723097673577,-0.5934503940103184,West,Home Office,Retail,Standard,335.81
-1.5484149701221632,,0.929208213274838,0.1547032134614375,-0.1463331885021263,1.89790577363184,East,Home Office,Online,Basic,89.35
0.3114920306249097,1.95273989411136,1.084353489306345,-0.4703123851716515,0.3033886141307944,0.4692393640267063,South,Home Office,Online,Premium,254.23
0.7774574733710956,-0.2761388279579854,-0.4643567579922383,-1.122282986052144,0.2505114313702867,0.7728646510090025,West,Consumer,Online,Basic,-117.97
-0.7331316454625945,1.1882896480606129,1.6942753662479846,0.1457227545197661,-1.1471884371493828,0.8005742899928433,South,Home Office,Retail,Standard,163.68
-0.0557447420012319,0.2173469165506186,-0.3290384281819739,0.673438679745431,1.600953044008251,-0.1990776460464459,West,Corporate,Retail,Standard,116.09
0.9073239529910552,-0.2539020586233997,0.1589637963986516,0.2429200554671283,0.3511489270848062,-0.6960798660618667,East,Consumer,Retail,Basic,84.14
-0.5277691116523563,2.092900843545992,0.6603557343388932,-0.0707052344371061,1.1532360845298064,0.2290193716813754,North,Corporate,Retail,Standard,241.67
0.8029912117258197,-2.355354529222983,-0.6780010863735899,0.5303615450874659,2.4037365250948968,-1.3408826744148827,South,Home Office,Online,Standard,-65.67
-1.3671940047689126,,-1.9359121705001383,0.1498890574911247,-0.1304755640445233,-1.874735560584924,West,Consumer,Distributor,Standard,-170.87
1.816423915006767,0.7829442179626408,0.3027351586997681,-1.0741597404000809,-0.1201170067876694,0.8328511567699984,South,Corporate,Online,Standard,77.16
-1.4216162378716173,0.8319075008820466,-0.1240292348370882,1.2063743272591163,0.0519981274353648,-1.1608973766488668,West,Corporate,Distributor,Basic,104.99
2.2812894005046416,0.0349672690874704,1.1668840218318584,-0.67456867028588,0.2181378223403768,0.2801483032349701,South,Consumer,Distributor,Basic,158.72
-1.1023174464506342,1.554061167800034,-1.566893550618233,-2.1439292404316665,-0.500437524302137,1.7720501871088414,North,Consumer,Retail,Standard,-269.19
-0.0990062320353294,0.0168407603436049,-0.8372567156330806,0.4028259222363426,-0.7411986440858306,0.9183583454657298,South,Consumer,Retail,,-45.33
0.1322986526588919,0.6241103046002733,-0.4040046596107909,0.5906973202705937,-1.5877191677463278,-0.2332917459464989,South,Home Office,Retail,Basic,36.64
1.0483404407229049,-0.9116130636792544,-0.0431776124780849,1.6355480772347286,-0.7162861680621184,0.1150859174691779,East,Home Office,Online,,89.33
-0.7513858674347489,-0.3173489149167359,-0.5286526841280852,-1.9181573731978507,-2.2402720247749213,-0.1662691273489062,West,Home Office,Distributor,Premium,-374.89
1.4533771312705952,1.0648723777338904,-0.1675803416011665,0.0898180192823604,0.9669250915557064,1.079216376056405,West,Consumer,Distributor,Basic,196.48
-0.120615721933751,0.3748662984242253,-1.5941297210340923,-0.2368192453331754,0.313980203282648,-0.7010514515747112,North,Corporate,Online,Premium,-111.52
-1.2441096250753196,0.3934976092369835,1.6881101652132575,-0.3738044406627887,1.6226555989932734,0.1909048159774365,South,Consumer,Online,Basic,152.94
0.7475383097054374,-1.7449446193065232,0.570347991116342,0.3184992081966478,-0.5611955533144848,1.6054059438222326,North,Corporate,Distributor,Premium,-76.29
-0.8069617219914726,-0.045975858890268,-0.7596247087755412,-1.6403612390356557,-1.1438805101116265,-0.6666401870870621,East,Consumer,Distributor,Premium,-328.94
0.930945866325048,-1.2649393413436727,-1.2568780181676706,-0.334464797743679,0.9749014440144111,1.0209379620128651,East,Corporate,Online,Basic,-154.07
0.657616051331909,-0.3084455283449907,1.113585202351067,0.9395390461485458,0.0734990485944865,-1.9724342447529415,East,Consumer,Retail,Premium,203.71
1.3909150524759528,-0.967609417513168,2.046600633340148,-0.9812723676812044,0.6735056835973956,0.2585094512859253,East,Home Office,Retail,Standard,71.08
1.277304581686871,0.3433263819460969,-0.7215203758620748,1.4738343886138874,1.6327538519594855,-0.4566960010243356,East,Consumer,Retail,Basic,240.16
-1.0184195764639252,1.430974306108871,-0.2402753645503604,-0.5255339584396556,1.6935695789787222,-0.2804316828801411,North,Consumer,Retail,Standard,111.1
0.8783621524570805,,-0.5258911703835001,-0.2440470964348536,-0.3261373498835602,0.0203424939223663,North,Corporate,Retail,Premium,-7.61
-0.4772634568377222,-0.1842104668800331,1.728934798312333,0.2800903829751394,-0.5909021857667222,0.1549275279358339,West,Consumer,Online,Premium,103.37
-1.0836694007160397,1.568434533293405,0.9713761421884708,-1.8396994400727684,1.4312451969038364,-0.3851139066019662,North,Consumer,Retail,Basic,40.67
-1.2371640187854738,1.1853771334923613,-0.5415353092067352,-1.140061297221729,0.3183480336443552,-0.4041164566532992,West,Consumer,Online,Basic,-74.77
-0.7539917063910836,0.1512527101954431,0.4367391200777501,1.4465644981222137,-1.6159968236290772,1.066150190804564,South,Corporate,Retail,Premium,92.59
-0.4246694767383836,-0.3578729989533591,0.9060987100360584,-1.946879859686088,-0.5050676280633868,-2.220683239508916,East,Consumer,Online,Standard,-183.57
0.1340101613006205,-1.6760394785282688,1.0862082511700564,-0.3367817243024049,-1.348194702662001,0.464907740359117,West,Consumer,Distributor,Premium,-152.97
-0.2773024808677762,1.6856529258579065,0.5599337006033878,0.7732535176149142,0.4698283496046449,0.6393841005744011,,Corporate,Distributor,Premium,270.31
1.3962752301329722,1.6219838551327046,-0.6427781342535063,1.8538563047015788,-0.05504653261053,2.4910280757684675,West,Corporate,Online,Premium,362.04
-0.8428288265181627,-1.3333604318986276,0.6091826980336472,0.2288364525547823,0.42562058447937,1.435789953588929,West,Consumer,Distributor,Standard,-52.24
0.7477067681719173,-0.7266544191972982,0.0487220826477381,0.2875434882640716,0.2915913275265384,-0.7098766188803096,North,Consumer,Distributor,Standard,-9.58
-0.0913635805309807,0.9871425172095712,1.8053227131339584,1.3832898465422645,-1.1654400296075629,-1.5606638641073534,East,Consumer,Retail,Basic,303.01
-0.4414252119526823,0.3198258612400197,1.8705316939047103,1.1455730013294372,-0.8305052973588288,-1.3294360350785974,West,Home Office,Distributor,Standard,231.92
0.869879745962175,1.1504641211552016,-1.2549973298928738,-1.2314762386924951,1.3653999276530475,-0.8547268433947361,West,Home Office,Distributor,Premium,-19.97
1.4495041800819612,0.1577837730797472,0.3020852692818358,-0.6232461318758883,-0.4027711619328206,-0.0435757557845364,North,Corporate,Distributor,Basic,42.64
-0.7977221815671786,0.2965272086528399,0.4051025684922258,2.0702386887999937,1.9428993726667323,0.069434820675467,North,Home Office,Online,Premium,282.9
0.940263597181077,-0.4976323922628606,0.0520955017874565,1.0832865239146,-0.2661428327013304,2.51887271905033,East,Corporate,Retail,Premium,92.04
-0.3176977523225662,0.4079018239208995,-0.3660487662505102,-0.4982711215968421,0.3314206739267976,-1.4164143954762358,West,Consumer,Retail,Standard,-47.18
0.718609608815816,-0.1806631499547008,0.6389345821304979,-0.3965893948306143,-1.3338088444006666,-0.4498446330359031,North,Consumer,Distributor,Premium,-27.61
0.4009332151383588,-0.4019827556093406,0.4051767292330184,1.4267976768282464,0.927527617416086,1.0286647499136727,West,Consumer,Online,Basic,216.44
-1.102640946766782,-1.1909738695397944,0.9638549356120344,-0.014316752030619,-1.1912458751412929,-0.2944813531948189,North,Consumer,Retail,Standard,-144.41
0.7469081601698349,-0.0885744434080197,-0.2511563662332925,-0.3434263980735368,1.113666811085296,0.2140353673968863,West,Consumer,Distributor,Standard,41.14
-0.3755345397115208,0.1104762424789029,0.2714383324116161,-0.3835401306430736,-0.1995789807729441,1.295849259062774,North,Consumer,Online,Basic,-33.47
-0.0033248388695883,0.1855537275207799,1.6359480125077352,-0.0479789213537424,-1.0019730742225006,0.8381844159970866,North,Corporate,Online,Basic,114.78
-1.21943346428985,-1.475222099009304,-0.7621126397052795,1.276506917843143,1.708808320998188,-0.2572689151906623,South,Home Office,Online,Standard,-55.46
0.344351777200558,-1.2239336240244014,1.002044282016528,-0.5614498816515086,0.4030734007257846,-0.7371402907352947,West,Consumer,Online,Premium,-51.67
-1.1053018410946789,-0.3399499198181372,0.5579626406151349,-0.5035695302771843,-0.8662364509827626,-1.0003912478248975,North,Home Office,Online,Basic,-141.98
-1.9193107368797524,0.924849457896442,-1.8725534308939629,-1.2183433656411229,-0.6063062565156878,-0.337369067916681,South,Corporate,Retail,Basic,-294.38
-0.2877823962304902,1.365050156630318,-0.8671618477128045,2.3970398834336346,-0.9788243785755548,-0.4574110937005873,North,Corporate,Online,Premium,220.28
0.9780204018885362,-1.4908765638456207,-2.201181161290496,1.0382088270855272,-0.8434731543413765,1.178889643971675,South,Home Office,Distributor,Basic,-192.65
-1.3770531004561355,-1.3644745903483513,2.0810037541266477,-2.102758851630804,-0.8319104648024818,0.1763161039086753,West,Consumer,Distributor,Premium,-267.03
0.7175027663904949,0.6637804578783376,-0.4539301863109966,-0.6542811916986742,0.529310251123291,-2.0099006668118657,South,Consumer,Online,Standard,39.11
-0.7772910167806378,0.5513939250419793,0.273532524048139,-2.274628516811509,-0.7931622019930152,0.8844539481031316,North,Consumer,Distributor,Basic,-220.88
0.844246692314545,2.0109653762814648,-0.5734925219487922,-0.0205153057936752,-2.181585640053358,-1.7497488446393952,West,Home Office,Online,Basic,83.82
-2.3146339948299155,1.5605608992726587,0.3569644924589606,-0.4882506935735992,-0.5915422989909058,-0.337477166439327,North,Consumer,Retail,Standard,-29.85
0.4319239519755981,-2.7824053110882323,0.542967480463485,-0.4663675558006691,-0.5576173016971085,-0.1464621176861717,East,Corporate,Online,Premium,-283.19
-0.2220980636708437,0.3340335457046917,-0.3714378733755489,-0.3791630261991459,-0.531132971470304,1.915701908740896,South,Home Office,Distributor,Basic,-81.19
0.452698643128688,-0.6461651483795736,-0.2529886134072867,1.0283285992593971,-0.4393417125054575,-1.0243328382428605,North,Home Office,Distributor,Standard,-9.16
-1.1165635888857182,0.7389855106271482,-0.4523891711306829,0.0254026620253828,0.3860858632910487,1.1170796801442782,North,Consumer,Retail,Premium,-25.41
-0.3232192946165946,0.0776038620443956,-0.312575682823858,-1.1252955741028536,-0.1204625867390326,-1.135273521867049,East,Home Office,Retail,Standard,-142.26
-0.4058216465135301,-1.0168900360758562,0.1931400070637217,-0.0023312252527193,0.2545396722503574,-0.4034231434076937,South,Consumer,Distributor,Premium,-58.11
-1.0101677114190066,0.682135058946423,-0.6477769535892521,1.129306089997143,0.9905255343998044,0.7607077292614762,South,Home Office,Retail,Standard,121.45
0.9708162924591406,-0.1188366144296115,1.0158247251904968,-1.973467247747375,-0.7128417674229993,0.6921042949662283,East,Corporate,Retail,Premium,-85.74
-0.7744030185451307,1.3937776139703173,0.8912765889080975,0.5063041499833016,1.964764301910776,-1.9840048421495755,North,Corporate,Online,Premium,298.47
-0.7755884307963472,-0.9924584818049726,-0.8117167105894033,-2.2186995453921114,-0.640981327360548,-0.4702575087842799,West,Home Office,Distributor,Basic,-444.39
0.2182652025437759,1.9230356447467576,0.8674352474943048,0.8304073474040827,0.0933562642846401,0.1817881487154918,West,Home Office,Retail,Basic,324.88
1.164975894896626,0.3303167605964238,-0.0536791862163199,0.4415277322156998,0.8855986188985503,-0.4190766021875134,East,Corporate,Online,Standard,201.38
0.9263696082110228,-0.288429982051934,-0.7725128122085693,-0.611377592843277,1.0172448085276309,0.4294231325895253,East,Home Office,Retail,Premium,-79.04
-0.9561227644898028,0.2949465646382349,-0.5025802906531096,-0.3201985964490196,1.1209728871171127,-0.4550484532834786,South,Home Office,Distributor,Standard,-48.61
-0.3346759966287118,1.2892094167725985,0.945963901109851,-0.4295185906255462,-0.1644460848546605,-0.6236017678206477,North,Corporate,Distributor,Standard,134.44
-0.7763927148034425,,0.538555671330598,-0.85698639454625,-0.2588711970417368,-0.0326058781138651,North,Home Office,Retail,Basic,-120.49
-0.2144661059717607,0.7407202133445535,0.5325944594054757,-1.0419381582491254,0.3434452794184254,0.2361928237717085,West,Home Office,Retail,Basic,11.33
0.913859053678046,,1.580541659275714,-0.1471682228618549,-0.5861731081114058,0.8382738736756965,West,Consumer,Online,Standard,53.99
2.782186594777099,0.06605709218096,0.5839689963116128,0.0115585146917252,2.953204356129426,-0.0413534436694568,,Corporate,Retail,Premium,327.45
-1.6618057861647682,-0.3665379249752596,0.9812737936405488,0.0292162074938236,0.781404422303273,0.4846860077573315,North,Consumer,Online,Standard,-6.74
-1.0248503490624796,-0.7203337469207188,0.2212953208357941,0.2845317848753734,-0.9657947952555922,-1.1328179076947975,North,Home Office,Retail,Premium,-132.58
0.5608527686634929,0.0576143633588977,-0.0286614414485616,0.2650428978540295,-2.210967591233995,-0.2634927590095159,South,Consumer,Retail,Standard,-42.75
0.5941479132777712,1.435307775567645,-0.1856075282983889,0.0394677182236023,-1.4211303203686545,1.3464566936310958,South,Corporate,Distributor,Premium,80.92
1.137177442500097,-0.6236281576148558,-0.1651365760813478,-0.095891796621983,0.02343078846233,0.2041801047594598,South,Corporate,Distributor,Basic,-4.31
0.1258262746351172,-0.0547671373209521,0.4699841046246326,-1.229859573428218,0.1724729340670535,-0.0332082831014297,North,Home Office,Online,Standard,-56.19
-1.6448282664423834,0.1164956907958719,-0.2741821815734766,-0.3051872635227498,-0.0892988913755036,-1.2669319894422124,South,Home Office,Retail,Premium,-136.79
-0.3326953960404735,0.5269887325489321,0.0028925506583107,0.4915420141246033,0.2659302267452332,-0.8229674345033786,South,Consumer,Distributor,Standard,105.72
-2.6167317851023104,-0.6431830100544303,1.1678500076202538,0.9461472011222906,1.0850783325175282,-0.4225240681524647,South,Corporate,Retail,Basic,19.02
-0.5871324683427284,-1.148356086400225,-0.5736921988906349,0.9089009451534776,1.9953300098762192,-1.4453141294754404,,Home Office,Online,Premium,8.55
0.380056816790671,-0.173101804948136,-0.4968355600220566,0.58549557989777,0.6451074847173576,-0.1889845265446473,East,Consumer,Distributor,Premium,29.82
-0.3403144161799182,0.273723429235432,0.957143943080685,1.7443160424633168,-0.7786619941907411,2.0660025538619085,South,Corporate,Online,Premium,223.48
0.0778589755725493,-1.6386545313627634,1.3706790103305346,-0.7558050167976352,0.5775396828534088,0.4168597607210917,South,Home Office,Retail,Premium,-62.06
