average_temperature,advertising_spend,stock_available,store_visitors,holiday_index,competitor_discount_percent,warehouse_region,product_category,distribution_channel,season_type,weekly_demand
-0.3045276460110126,-1.7573070864892997,-0.8647672540452029,-0.5852073664966823,-0.6078247735348093,1.7218455989832673,West,Home Office,Online,Standard,29.08
0.7157932251731797,-0.3168200273291831,1.5692790328276078,-0.1561339587146258,0.5032430599577664,-0.7365028320262403,South,Corporate,Distributor,Standard,55.84
-0.2990026620989913,-1.0056767246663798,0.009246963839442,0.617130616424564,1.0836939537950203,-0.2431991135168272,West,Corporate,Retail,Basic,-20.35
0.6355078145032141,1.311364276394854,0.978967324541388,0.1958276143816743,0.4566621047796071,-0.8639555020781219,South,Consumer,Online,Premium,18.75
0.7501325019273508,-0.1595774640750253,0.6673093193400291,-1.2813554127076836,0.8408278330615631,0.5619003939753389,North,Corporate,Distributor,Premium,114.33
0.5523076372348039,-2.5070047775979805,-0.3014930524127135,1.1520783012309148,-1.9802966336820915,0.0166405372029084,North,Consumer,Retail,Basic,-38.01
0.0110632046154575,1.5084044712074116,-1.2247318624348214,-0.5521572992458225,0.4459340866914056,0.5422902936004382,East,Consumer,Retail,Standard,47.44
0.4078862315968039,0.7542341480081896,-1.3585379461654712,-0.4641456178139641,1.2897608909215788,0.4397808944080956,East,Corporate,Distributor,Basic,64.81
-2.2469955087938502,1.22313584570651,-1.5015133018651692,0.3658655193354823,-0.9076170835515096,-0.5630098306539385,West,Consumer,Distributor,Basic,-219.36
-0.0579035788685011,-0.0046100967851057,1.9052468345056837,-0.5044328234370637,-0.3545567618855295,0.5548256689736388,West,Corporate,Online,Premium,40.02
0.8842778499655795,,-0.3167956347234267,-0.7578504101636325,0.3231394550720656,0.5825828056192303,South,Home Office,Distributor,Basic,86.14
-0.8266115242348977,-0.5021967605427176,0.2761727060836434,-1.4301476299202425,0.6174796576489661,0.8698780355072397,North,Corporate,Distributor,Basic,-7.05
0.1036435413235242,-0.5445012657210672,1.0340814248096737,0.6587789616588497,-0.3354874612949016,-0.4757315675295458,South,Corporate,Distributor,Premium,-22.97
1.07468182473137,-0.0063060635663745,0.7631374863996377,0.4432866901693262,-0.7296673943270234,-0.704375637565055,North,Home Office,Online,Basic,34.31
-0.7046526406365743,,-0.5438584478817748,-0.1192562931531984,0.7709714973894669,-1.122554956082573,South,Corporate,Online,,-101.25
-0.1138077213238,1.2971247905998695,-1.3489270602542738,0.9282609248516894,-0.2512580007710741,-0.9677344272551344,West,Corporate,Retail,Premium,-83.6
-1.952044575722827,0.1417044732705022,1.1416513223275009,0.1406143692447034,0.8193550492996109,-1.1650493334217469,West,Consumer,Retail,Basic,-164.13
0.1864682520140813,0.6893533615264036,-0.5858916910567555,1.0838645169842371,-1.263556029634002,-1.2405296932208234,South,Home Office,Online,Standard,-101.64
-0.8870823665793307,0.2303129196183981,-0.2895236990562054,-0.0594566647742045,,0.5377525380602387,North,Home Office,Distributor,Standard,-38.61
0.7341761288171671,-0.639902676470932,1.1069294812966537,-0.3645629367281311,0.9811320827266442,1.1736171005748377,South,Corporate,Distributor,Standard,108.63
-2.1422509295760594,0.5242620922172575,-1.3624454997242297,-0.011311982191861,0.2925263656954038,0.2852964501403307,South,Corporate,Retail,Standard,-128.2
-1.5977636322517936,1.2549908600622832,-1.810478103923908,-0.7292445328655289,-0.8774848961968339,0.3449107649340666,South,Corporate,Retail,Premium,-148.52
0.423520716259377,1.2945143480779384,-0.9004327318393707,-0.09235055062012,1.780442154967549,-0.3866844891812945,East,Consumer,Online,Standard,55.26
1.357259079585612,0.5451132063027916,1.0203430184474878,-0.4403836181904333,1.3402562879912012,1.1202655739162874,West,Corporate,Retail,Basic,188.21
1.0180221238409366,-0.6081985142367198,2.282376341601165,-0.974040295456322,1.6536635970849924,-0.9171698772159184,East,Home Office,Retail,Standard,70.11
0.0365027785503913,1.7266207543101488,-0.9487098565204292,-0.2700312021934595,0.0683054526142809,-1.0374032746806872,East,Corporate,Retail,Standard,-42.9
-0.8343335537099211,-0.1800204826936794,-0.2899026797964913,-0.660193967416672,-1.6335532122887464,-0.944840300611798,,Consumer,Online,Basic,-118.25
-1.654384349604764,-1.6283171975853228,1.7006135750339204,-1.4424193681096165,-1.4862326421676912,1.7166359231750146,South,Home Office,Retail,Basic,-64.61
-0.5852977287796404,0.8361133998178618,0.3851015878669336,0.8943260284995908,0.6828308395148888,1.3867703965559524,East,Corporate,Online,Basic,55.16
1.852476509913128,0.7065439611813632,0.5149183651498608,-0.7655971884902404,0.9495143959292875,-0.0727584627209299,South,Home Office,Distributor,Premium,171.23
0.9138058061202108,-0.2656450090890325,0.387864296849757,0.3538304192764108,-0.4021932207600229,0.1138140136461891,West,Home Office,Retail,Standard,55.03
1.9848822581015584,-2.3691785617218963,-0.6939342199604428,1.2153054239719974,-0.4998324642865005,-1.209245995310549,South,Corporate,Distributor,Premium,57.41
-0.0034623882790495,1.594040387480632,0.1714559213116082,-0.6395712490705457,1.7832563581122127,-0.2071282877565806,West,Home Office,Online,Standard,54.0
-0.1445736177798809,0.1726363237731756,-0.8216587185289286,-1.2452272148683527,-0.9312590618145048,0.2420230080509476,East,Corporate,Distributor,Standard,-13.39
2.141635059313381,,-0.93837743597643,-0.9048178726066328,-0.918128674269928,-0.0291913353337546,,Corporate,Retail,Standard,128.42
-0.1310221591935331,-0.1051593935907391,-0.9108870120641748,-0.5257993397283127,0.313732280990407,0.1255350412861311,South,Corporate,Distributor,Standard,3.54
-0.7654796308277031,-1.955868154479572,0.2496539580963779,1.1712071056398314,1.0318647800530951,-0.4022931752478585,North,Home Office,Distributor,Standard,-88.81
0.2866863648183227,1.3325321221588662,1.394459279150993,-1.5726472496623134,-1.6201196665153808,-0.6640566755972893,South,Consumer,Online,Basic,-13.08
1.2867422782964535,-1.790885060816655,1.5105329610872422,0.0765915330554344,-0.9117975818166498,-0.5413790662820687,North,Consumer,Distributor,,60.03
-0.5944521151137059,-0.496883572909761,0.1572672327161364,-0.3272068526781073,0.2783797261951626,-1.2276590868929045,,Consumer,Online,Basic,-98.08
1.037330140302056,-0.0240566120537623,-0.5631709602588187,1.8336152344459116,0.6604756327280503,0.3724381665233013,South,Home Office,Retail,Standard,107.77
-0.4419580875204824,-0.332698994646932,-0.1146014204160471,-0.086538433934342,1.2031974358905664,0.3588351905845533,South,Home Office,Online,Basic,-15.07
-0.1329532660680102,,0.4795139440329551,0.0904794171001117,0.8212005556161367,0.9236730117129668,East,Home Office,Retail,Standard,67.0
2.0129252386699883,-0.3081756213447135,-0.3614572535319176,0.6130218488617072,-0.6285395193215275,-0.9859199288853606,East,Corporate,Retail,Standard,98.22
-0.0036592924722012,,-0.0665000735992357,-1.7066684507993592,-0.1302507989751425,-0.4159455140241582,West,Consumer,Retail,Premium,-7.54
-0.6336197988376636,0.1280740474531058,0.824119790309177,1.4726053191759347,0.3287592298575368,-1.8752008399677864,North,Corporate,Distributor,Standard,-145.73
0.0913548347844022,-0.2281099219710585,-1.0529553502485136,-0.4735886104109323,-0.1363411958392599,-0.6140872592052102,North,Corporate,Distributor,Standard,-39.44
-2.269270440687058,0.9640597955876834,-2.4560814190760687,0.7468011544964938,0.322654052401567,0.7349795860135436,East,Corporate,Distributor,Standard,-152.63
-1.3078921949433198,-0.2149490815913668,1.1373180356545884,-1.3665758435536783,0.3463208145661886,1.012205865425904,North,Consumer,Retail,Premium,-11.48
-1.6444981646352077,-0.1778613110677563,1.2438587551156426,-0.7916340333317996,1.189871678331577,0.4054405200716282,East,Corporate,Retail,Standard,-63.98
0.1924127283943471,1.3193769128474653,1.342971217816254,0.8489379606288427,0.1166189401038887,0.4215658843833945,West,Home Office,Distributor,Standard,56.47
-0.3321108006525,0.6410400446308906,-1.2939141051057956,2.090579003809333,-1.6757227611088632,1.4208513042656552,East,Consumer,Retail,Basic,12.47
0.6128198217139947,-0.7544397960622002,2.359268369557393,0.8789675004935112,-0.1682895574245736,-1.176561031478787,North,Consumer,Online,Standard,15.33
-1.2120410050161967,-0.2532208113352051,-0.2770237835989297,0.552219086790044,0.0865574069411145,0.2772728042724847,East,Home Office,Distributor,Basic,-89.14
-0.7409685510586274,-0.1154470862946956,-0.6805963301285608,-1.0432887571617475,0.4607274664431939,1.331536065042353,North,Consumer,Online,Premium,14.89
-0.5157698997242798,1.409663647206262,-0.9526221904736272,-0.7357598457671124,-0.893919697740812,0.5133483774410896,West,Corporate,Distributor,Premium,-35.91
1.3547104506314485,0.1124096948370106,-0.1960344977941347,0.0135929469709806,-0.4529836017098158,0.1935071322103169,West,Corporate,Online,Basic,113.02
0.0441958499754013,-1.5055606410537294,-1.1180220052001777,2.2824679130481167,1.097764585188287,-0.2233765002149506,North,Home Office,Online,Standard,11.97
-0.5147561806496719,0.7860576356837468,0.4581286529043146,-0.1212793373672647,-1.6107130375429553,1.046119251773726,West,Home Office,Retail,Standard,-0.16
-1.2964233538658525,-1.806887202548317,2.0122432474004004,-0.166863827352966,0.5004003760663287,-0.2467125277002946,South,Home Office,Retail,Basic,-113.35
1.4014608503240793,0.5793748471565762,0.5000222957444249,1.1402896025799456,0.994666506017637,0.3425457349455403,West,Corporate,Distributor,Standard,159.57
0.0859833609924393,1.1137100964920892,0.3195744173838474,0.1680599831941676,1.9647120407148124,-1.329360644966573,West,Corporate,Online,Basic,-48.02
0.7722222902024031,-1.3754226501592166,-0.581654696016842,0.7803916902568557,0.5172069153842183,-0.9975731168702978,East,Consumer,Retail,Premium,10.3
-0.4887320157068024,-1.0343583403690442,-0.2172792896511514,-0.7172918825898619,-0.0343531356662641,0.0363266145539193,West,Corporate,Online,Standard,-58.31
0.1785954608266014,-0.7759604149492533,0.0290389880471517,0.9829610431845184,-0.6747370486592948,1.489442278613777,West,Consumer,Retail,Premium,57.33
0.7536890987198953,0.1567076947304856,-0.6867998476652756,-0.7021411851140112,-0.4255499860355238,-0.4807074556159179,East,Consumer,Distributor,Standard,14.12
-0.4928178661324937,-0.1040982899519952,0.2751770668298077,0.0133162269109192,-0.6129664541843142,1.0784565855568016,South,Corporate,Retail,Basic,-3.01
-0.3530420562531591,,-1.51475954373221,0.0870197861316901,0.6354432337891082,1.9288124335376504,West,Home Office,Retail,Basic,55.9
-1.1273770125240965,-1.1349943502888036,-1.3687932613541247,-0.3800258827925449,1.7588489930798237,-1.105134314304559,East,Corporate,Distributor,Basic,-142.98
0.574472390890162,-0.2207172177690508,0.0974028358264666,-0.6381068322892005,0.1743789724484602,-0.7688716645954338,North,Home Office,Distributor,Premium,30.69
0.2615625955746538,0.4244349785806987,0.3726611939742401,-0.2021654101595121,-0.2475685565066427,-0.6604698899289072,West,Consumer,Distributor,Standard,-25.05
1.3637733681555635,0.6318492448827535,-1.418410855539168,1.0770701732091783,-0.0459125663147296,0.3049078102121441,East,Home Office,Distributor,Basic,106.9
-0.7217301479553899,0.7705487869274333,0.1302070743885822,0.5521165959196781,0.2464644120485934,1.4211354735424553,North,Home Office,Online,Premium,40.64
-0.0967656792884557,1.0177816449296326,-0.6817722179910973,0.1385633784881715,1.167722149354316,1.6917051785165054,North,Corporate,Retail,Basic,99.69
-0.4148428342034985,-0.1434057775617162,0.1944966919205477,0.7657408471956698,-0.2001220340220138,1.0694876886697997,South,Home Office,Retail,Standard,38.95
-1.0496473931147985,0.2969013150663631,-0.7073396126571769,0.3910920733931594,1.0514343580367451,0.572632760004625,South,Consumer,Retail,Basic,-31.69
-0.1139457577902732,-1.2930954994003894,-0.9558317752803164,-0.6346269599362226,-1.572378520596493,0.7881129312338571,,Corporate,Online,Premium,-32.94
-0.069462359880963,-0.6956218549703032,-0.7835395035604654,0.659471602687544,1.454379324821637,-0.0156520276340416,West,Corporate,Online,Standard,35.35
-0.8577836611725426,-1.5456330404461036,-0.1390851766880046,-0.8733953062124459,-0.1868378431258118,-0.8028575333083803,West,Corporate,Distributor,Premium,-125.6
-0.5446237401147442,1.240500299205786,0.7005106580350062,-0.2928771863140273,,-1.470893962346128,West,Home Office,Distributor,Basic,-65.77
-1.6051461672114902,0.4779366775414668,0.776796906862126,-0.8788094728846604,-2.439255295725724,0.9128896705356402,South,Corporate,Distributor,Basic,-120.78
-0.0010016899890498,1.260086956857344,0.7205143468728772,1.1755542473784408,-0.4576313756854251,0.8273954955322045,South,Corporate,Retail,Standard,64.27
-0.1991943507982069,0.7434695091634248,1.678433061016176,1.190693078877707,,-0.1247835055652267,North,Home Office,Retail,Basic,-9.54
1.4610278026071308,0.366371166208278,0.5731014627147529,2.0548956380522645,0.7410198161336471,0.025426520407767,North,Home Office,Retail,Premium,126.71
0.0093581047233169,0.5460593975244683,-0.7408474111819807,0.5252838883463291,-1.9384557457818323,-0.5671351884593624,East,Corporate,Online,Standard,-72.56
0.4672146480685756,-0.5262999993250519,1.3618711945406528,-0.6554110602796984,0.1082773684491145,1.2820324374451668,West,Consumer,Online,Basic,125.85
-1.2668457891057077,-0.9928033554052216,0.2325334621159325,1.0641205916053826,-1.6261222237885664,0.3287533735442688,East,Home Office,Retail,Basic,-135.0
-1.3339223597525072,1.2245866162488237,0.6262601069969034,-0.8896207299936941,,0.9828933521223648,West,Corporate,Distributor,Basic,-37.48
-0.8587311553293645,0.9189432060624916,-1.1988313435922358,-0.5339593864817108,0.7988298761197489,1.3408635583223127,East,Corporate,Online,Premium,4.34
1.6393505066886571,0.6679071760061615,0.2395890469011075,0.34260746820282,-0.4548808986834821,-0.1777452663182079,East,Consumer,Retail,Basic,113.71
0.1013571996559475,-1.7166029909688834,2.817856668452022,-0.0164507809817447,1.0075166511953662,0.0101305102603592,West,Corporate,Online,Premium,54.08
-0.1083415915973255,2.6963088636881998,1.0052856566411117,0.6940292646236186,0.0757042757992431,0.1917912690111985,West,Corporate,Distributor,Standard,60.98
-0.9460477646367084,-0.9858773201568224,0.39514458994684,-1.195606862891779,0.4844477559318819,0.7679246769315471,West,Home Office,Online,Basic,-38.5
0.530363819953803,0.8522748161313047,1.1157142487991487,0.083367154386777,0.3481232877139341,0.6580025245479685,East,Consumer,Distributor,Basic,93.32
0.3483371604524923,0.6814318939847734,1.3558300728404058,-0.0765865870904347,0.9952419302673828,0.778052041758392,West,Home Office,Online,Premium,110.27
-1.2194368090873124,-0.8524648357550103,1.6784985712420992,-1.0150700786550289,-0.4179886289171956,-0.9238572817077884,East,Consumer,Distributor,Premium,-148.44
0.9450133016775094,-0.4445261645674403,0.4484658780167354,-0.2158292265931248,0.3457056631940835,0.151872806508186,East,Consumer,Online,,91.04
-1.0815141854040242,-0.84061503636459,0.0424452651128842,0.2361404876148472,1.746635293837352,0.852361668427699,West,Corporate,Retail,Basic,-21.56
-1.6459627567169943,0.4674094692804416,-0.7517269983939276,-0.3408263169011408,0.1349127045556079,0.2075439596691872,North,Home Office,Distributor,Standard,-80.16
0.8475620036248052,2.153717530223303,-0.1476875844532921,-0.0722412774680198,-2.3259351726567465,-0.5212502074643509,South,Corporate,Distributor,Premium,21.51
-0.2592164142110963,-2.083470717018708,1.2725222285173876,-1.2345116635898503,-0.5354096535079613,-1.0849961799069496,North,Consumer,Online,Premium,-93.61
-0.4040126418318264,-0.544759660496976,0.0026642207429329,-0.4029232598609306,0.2958258277088415,-0.3928310583833909,East,Home Office,Distributor,Premium,-66.82
0.3894334788071522,0.8481693461061912,-0.1387246492348116,-0.1565655069242185,-0.5757889174048023,-0.2050266331670779,East,Corporate,Distributor,Standard,18.66
1.222875563673633,0.0249970156733116,1.0575694468889734,-0.9993473545630038,,-1.0890643698216549,East,Corporate,Distributor,Premium,33.61
-1.2886911802532963,-0.1712136918164669,-0.931547915452574,-0.0405012826355034,0.7304304926294889,1.0614359364332064,North,Home Office,Retail,Basic,-62.15
-0.5146386895377295,-0.6734323397780023,-0.7361324944105867,0.1587479642776191,2.797222027728407,-0.4735303261384022,,Home Office,Online,Basic,5.32
-0.1595273236440186,0.4697731068557926,1.930654278195856,1.0269055681961992,1.4148258531560942,0.8196288913383903,West,Corporate,Distributor,Basic,95.07
0.1344222660232407,0.33328183206324,0.6744915815102899,-0.0938846046816532,1.5083671906052618,0.4777261239112283,West,Corporate,Online,Basic,59.75
1.36390381109831,-2.5226334343272065,0.3389823162435741,0.4322443161077501,-0.3799499453364229,-1.0636469749944102,South,Consumer,Online,Standard,24.67
0.4281539333718549,-0.9231611563412578,-2.8400982462306885,-1.4412253297707895,-0.5161577155741879,1.7208674654671814,West,Home Office,Online,Premium,64.98
-0.6386924191431996,-1.2571848743123957,0.3833909061027618,0.293071020797234,0.6948521477322657,0.6225827930655798,North,Corporate,Retail,Basic,8.03
1.2209850370244617,-0.6552653651965065,0.1878821848501865,-1.101247339862735,1.040281617592514,1.7501325777946608,East,Corporate,Distributor,Standard,204.26
1.5158126284949776,-0.0738152236765327,0.9770283147739652,-0.6047291345159143,-0.390321183883972,1.624360420491104,West,Home Office,Distributor,Premium,206.02
1.0371367271953245,-0.5083000770091745,-0.9400989369350312,0.4684596689485559,-1.5831822223386622,-0.5328404096048556,South,Consumer,Distributor,Standard,-7.89
-0.6603070012274349,-1.2753497821120177,2.713935252162464,0.4140108051535476,-0.8109986750471558,-0.151540475807501,South,Corporate,Retail,Standard,-59.96
0.6031876586375362,1.098071145688762,-0.7824868008563509,0.7723614767460015,-1.2025019858331925,0.2135434024355252,East,Corporate,Distributor,Basic,11.57
-1.6898840844788583,-0.9188034046121284,0.1308192875850684,0.8881964942462264,0.3975292985005462,-0.0112312734944292,South,Home Office,Retail,Basic,-125.3
0.4914863111496014,-1.6680376175453413,-1.6419447871016866,0.9147467427667204,0.7693416229968196,0.4214409623390745,North,Consumer,Retail,,17.87
0.9692144965037176,,0.6079130120917319,-0.4910825693412085,0.4198855924901122,0.2759812276056825,North,Home Office,Distributor,Premium,142.2
-1.223634616899986,-2.922039302116298,0.2745003174794838,-0.0725941859676053,-0.9776604966464268,1.4121753719571328,West,Corporate,Distributor,Premium,-68.77
1.296719080114944,-0.5160609496995944,0.496504375566879,0.6499061324385835,-1.4216531640813117,0.9285211656684046,West,Home Office,Retail,Basic,98.4
0.1286186219504889,0.8215153102225473,0.7559496301036099,1.8683964194700768,0.2353846388488822,-0.4282955568439137,East,Home Office,Retail,Premium,5.36
0.1294644118714586,-1.31083925503649,1.333646520375163,-1.3097890843483206,-1.1056260843587775,0.0293397476290881,North,Corporate,Retail,Standard,6.83
0.5170673515384814,-1.5041589953201768,0.5004934508907027,-0.2008295797963533,-0.3961561709838143,-1.2539286603199336,West,Corporate,Online,Basic,-53.35
0.0684111005383986,0.9565626934106144,0.1068843041517663,0.997182641593936,2.2058152421399915,1.0685138151163711,South,Corporate,Online,Premium,98.29
-0.4268365902399391,-0.3982497451329445,0.6992173542573082,0.124205455441283,1.5238569280437728,1.431280956634993,West,Consumer,Distributor,Premium,59.02
0.5296260530681003,0.1770352319301289,-0.3876416690748362,0.3360320292734446,-1.12754094084331,-0.7528638907055947,East,Consumer,Retail,Premium,-41.29
0.092552134242791,0.409125477938377,0.6239818342634835,-0.9604812856825448,-0.7356726853593419,-0.0040755064228862,West,Corporate,Online,Basic,-15.39
0.5267223891467767,0.1872969944726593,0.7046439956997205,-1.8352520059840032,-0.7659965669219599,-2.027547371668818,South,Corporate,Online,Basic,-85.58
0.497911795195729,-0.2487180746537826,0.5382672975663291,-0.2203973831750522,2.1689747979209586,1.7836359653850824,West,Consumer,Retail,Premium,163.18
-0.2488569184054727,-0.2970236935354525,1.7189008840818851,0.1043065105979648,0.7686222105852435,-0.2289803269021066,North,Consumer,Distributor,Basic,-7.13
-1.9091689819048088,1.014010199330386,-0.852822091560427,0.3470215645631699,0.0784829335772016,1.0497424217133329,East,Corporate,Distributor,Standard,-79.36
-1.1266299813459555,-0.6345836454780172,0.2028824885533343,-0.07716317022015,1.6621419231670045,2.2884776540553093,South,Consumer,Online,Premium,49.08
1.890008029558387,0.9780074259304524,0.3053585192514821,-0.0040079742434028,-0.1874942754117752,1.3274484623649214,North,Corporate,Online,Standard,230.91
-0.3561453063154997,-0.9078093406892936,0.9451339178151036,0.6114547080849908,0.1992650808427897,0.7071361608144636,North,Consumer,Distributor,Basic,21.29
-0.6657404909446841,-0.5684092106577388,-0.7938085513182357,-0.8646088767311098,-1.305011665929717,1.2523395097143109,South,Home Office,Retail,Standard,-26.73
-2.1836577838068907,-0.5241276828871015,1.072788038994848,0.1264939967295781,-1.00599915814555,0.913803499735012,West,Home Office,Online,Basic,-137.7
0.34900112052,1.3207565362346956,-1.9086624336634688,0.0172478029931698,1.209819168072747,0.3816211995697747,West,Corporate,Retail,Standard,72.65
-0.880147621818936,1.7403640049623337,1.0175736349339282,-0.1218889424391836,0.3829773164441012,-0.8423444064203126,North,Consumer,Distributor,Premium,-83.14
-2.478089723834683,-0.9176150419770398,1.862925360676372,1.0044986796298234,-2.1708667400074497,-0.2008773990851917,North,Consumer,Online,Standard,-215.11
0.1566914600617677,0.9118109867442674,0.2196857950882519,1.136730796424584,0.1424816455402012,-1.695185506142771,South,Corporate,Retail,Premium,-85.8
-0.1018692810659649,1.4176867977201029,0.6554789024480792,-0.3212010292507696,1.1835043362133686,0.1178984847808927,North,Consumer,Retail,Standard,44.01
-1.9708935127237104,2.133310755090775,0.2634510368698442,0.02541928342445,0.1571370249891869,0.6085305688401023,East,Home Office,Online,Premium,-70.04
0.0770066877795714,0.8128294825738419,-0.0951703674916965,1.2192894599196369,2.448764683381243,-2.242430646231692,South,Consumer,Distributor,Standard,-57.26
0.5209606247295755,-1.304910901992606,-0.6191605632147078,-1.1588658942875691,-1.410396611375151,1.59500098366213,,Consumer,Online,Standard,54.76
0.5775004708104844,0.5269946831942494,-1.0179221759636117,-0.5283399092151593,0.5703278556072849,0.9145985206062578,East,Home Office,Online,,105.8
-0.2424935342269181,1.2932811068985164,-0.1248455078125791,0.2571439391286699,-0.4708620130277514,0.2955259191664361,West,Corporate,Online,Standard,17.85
1.5964858233561023,-0.0235362429447895,-0.3513911910286747,0.5736026052181976,-0.1744373838994697,-0.2696741875252697,East,Home Office,Retail,,90.1
0.5008935044661033,-0.5198930926312214,2.4392497115107847,-0.3438355882255919,-0.6304693731926884,1.2170841501376302,South,Corporate,Online,Basic,131.66
-0.8508148698408309,-1.0023834760097152,0.1466093722945045,0.4259442269653655,1.647366497566539,-0.0256599654798229,East,Corporate,Distributor,Standard,-56.56
0.8613781293083815,0.9984815988168432,0.6076253371396941,1.0712216104960612,,0.489828965725247,East,Consumer,Retail,Premium,125.78
-1.879657585018768,0.4097768959624988,0.5771339160956213,-1.9803699305358415,0.8313233296701049,-1.9989639869155111,South,Corporate,Retail,Standard,-209.87
-0.9289628349939733,-0.7861684960912847,0.9755843044819716,-0.9092570126455116,-1.078669235537936,-0.0260742217815884,South,Consumer,Retail,Premium,-100.06
-0.2623791180489715,1.3384340893758238,1.134696161884103,-1.0017450461569992,0.5060602596011075,0.9123598985839808,East,Home Office,Retail,Premium,87.61
-0.1585609554275364,0.0901002229184673,0.0608618280175854,0.3867635904952497,0.388179635407769,-1.0077144983238944,North,Consumer,Online,Basic,-41.82
0.0607896061380303,-0.7701791572246526,-0.2432291759046517,-0.0613597420786979,1.353180830628601,-1.862941248947129,North,Home Office,Online,Standard,-95.3
0.5750002707798072,,-0.482055054418327,0.033522293168978,-1.371088185936884,-0.024966318665047,West,Corporate,Distributor,Standard,12.72
-0.3322066400772334,-0.4851140107686953,0.5337877149765422,-0.8306292964750062,-0.3868168659667532,0.637400214347054,South,Corporate,Retail,Standard,-17.79
-0.992855509116219,-0.6082606839776261,0.5227026492097961,0.776960027286402,-0.0196867572846156,1.947612196322312,East,Home Office,Retail,Premium,5.16
1.0221514704199512,-0.7094539914197693,0.2723165510791399,-0.2545859116076361,-0.1904371126417636,-2.236381163460773,South,Corporate,Distributor,Standard,-44.74
0.4562145287972523,1.9183927710659137,0.0193964436413614,-0.8856451533210744,1.1726788480493706,0.7412239137747597,East,Consumer,Distributor,Premium,124.94
-0.5687521496498213,0.4646634180356357,0.1085073455424024,0.605033124309128,0.5403902021464448,1.3291330484677393,West,Corporate,Distributor,Premium,46.45
1.80068517429279,0.1249846639549674,-0.0754106157783347,0.7594759129340243,0.2250563353522145,0.5307058913204413,South,Corporate,Distributor,Basic,154.52
-0.1057203344114627,,-0.0424231605084601,1.4169525376915213,0.035852093864925,-1.2180066468167354,South,Consumer,Distributor,Premium,-67.37
0.4746856391004234,-0.8100447198988541,0.2645748329800074,1.7644573826627334,-1.0098162657016416,0.88046988525273,East,Corporate,Distributor,Basic,77.73
0.0527222991492965,-0.2858513079022058,1.0806912660109274,1.4383972752154666,1.0413232447088188,0.5811504694516089,East,Corporate,Distributor,Premium,66.19
0.0475872363162704,0.1369727633275146,-0.0536554100650442,1.0332589562526344,0.1571425022057314,-2.606721723385342,North,Home Office,Retail,Premium,-129.33
-0.203940226563269,0.5112975930625792,-0.3791132505740491,1.2124913200162315,-1.6694544120095045,-0.9272473549061896,North,Home Office,Online,Standard,-91.38
-2.5735290379321563,0.714818218632199,-0.9267012868505484,0.027038342756082,0.6818379492965667,1.0764315062459409,South,Corporate,Distributor,Basic,-135.58
0.0637648771416164,-0.1803097229645635,-2.485739980919461,-0.6258429923558017,-0.0428483310059889,1.4726870492480033,North,Home Office,Distributor,Basic,24.3
-0.4059616594651025,-1.101702447149015,1.5760772491913757,0.6616647600250665,-0.5642511688226577,-1.872508749415796,East,Home Office,Distributor,,-130.96
-0.3807735431223714,1.1074370872086816,1.234977892610222,0.2905529614136999,-1.1829493428743625,-1.3931091956726294,South,Home Office,Retail,Standard,-94.05
-1.6863449704280769,-1.0236741546463577,0.6949747214871429,-1.190498095186021,-0.1389621731465392,-2.446852942254637,North,Consumer,Retail,Standard,-244.03
1.6606017330849874,-0.1982962748452157,-1.8845749167048116,0.3274097913230291,0.1805558918164154,0.95761384230252,West,Consumer,Online,Standard,141.55
-0.718123595430295,0.9832716891504228,0.0227945817246908,1.3518134975406664,-0.5990695917987602,-0.2211443372665378,South,Corporate,Retail,Premium,-48.55
0.481682519518489,1.853403818937633,0.2759089713550549,0.0672072019927366,-0.2894842099036517,-0.8767649284720873,South,Corporate,Retail,Premium,-28.39
0.749926157642505,0.4320304726264631,0.412215365111012,-0.1048055015369012,-2.192967406156749,0.717011919978532,South,Consumer,Online,Basic,79.41
0.4878429303493927,1.0558815855920418,1.1846687193403154,-1.090428845191939,0.6295431969964114,-0.7959113218722452,South,Home Office,Retail,Premium,29.86
0.3122287577253492,-1.4195227022473265,0.3461453503527774,0.1607044993561716,-0.9382567702566684,-1.2828491551162784,West,Home Office,Retail,Standard,-97.1
-0.8446583686879862,0.2806721772841126,-0.4718861773306617,1.3609721914198842,-0.7144200851984148,-1.782102727734153,West,Corporate,Retail,Premium,-200.08
-0.3431785799573819,-1.7446799415863905,-1.1032711997420033,1.0718993684941744,-0.3253084929279385,-1.5694903463099443,West,Corporate,Distributor,Standard,-153.94
-0.4530828218215841,-0.431526321348093,0.3718825905620027,1.4020651340568626,-0.1905937096967059,0.957849127054756,West,Home Office,Online,Standard,-15.16
0.7341187667182885,-1.876810387626288,0.8589085263259685,1.882762150513614,0.6949602490077418,0.3961213978649957,West,Corporate,Distributor,Premium,92.34
0.9909327924522294,0.5063428704975464,0.2375781159231696,0.1793499972781673,-0.0547841800984749,-0.1556423058559309,West,Home Office,Distributor,Standard,98.43
0.8492255388909389,-0.4175765013287489,-0.0628027778452601,-2.9243862468743487,-0.0280840773604353,0.8691463440886162,South,Consumer,Distributor,Premium,116.47
0.4421761910776191,0.6134848406357549,-1.0784712573399509,-0.4793862300513267,1.0477638330737595,-0.1796829652783905,West,Corporate,Retail,Standard,56.46
