transaction_amount,customer_age,account_balance,transaction_hour,merchant_risk_score,failed_login_attempts,transaction_region,customer_type,payment_mode,card_type,fraud_flag
-0.6861056912041414,2.201451618647554,0.5212371336500102,2.3930620828271865,0.7931954516460308,-2.14501920429203,East,Consumer,Retail,Basic,0
1.6654220642655049,0.3135076022107665,-2.3191636531336126,-0.4639205657485868,-0.669673230257283,0.134068512296471,North,Home Office,Online,Premium,1
-3.819348526562196,0.2364273814093652,0.9167868201806524,1.60264515584788,-1.5394819257204746,1.7500910928835904,South,Home Office,Online,Basic,1
-0.9346395216148728,-1.3544608367332838,0.0754028585595345,-1.0480536587002227,1.203562597613646,0.7549709245908629,West,Corporate,Distributor,Standard,0
-1.1037803791158114,1.8287904182432912,-0.0406146984888714,2.6094818721344764,0.4484149864458024,-2.5195154636369868,,Corporate,Online,Premium,0
0.3852902471007088,1.1400764312459222,-1.6051854793096958,0.2753942988514893,-1.1712840771967208,1.3259638088528636,East,Corporate,Online,Standard,1
0.5888854317666323,1.223236032087683,0.4223628007014769,0.5165974302530669,-1.645734434451554,0.9559733052249612,South,Consumer,Online,Standard,1
0.0677352054143152,-1.807704479684709,0.8136498691099183,-0.3865691889596319,-1.5702142176924443,-0.8155288639144096,West,Corporate,Online,Basic,0
-1.290983320759553,1.8615516939589245,-0.2761905913729461,2.9722179456242963,0.0950878650418326,-2.8943349726180188,North,Home Office,Distributor,Premium,0
-0.5867749314868949,2.803691599612076,-0.7398368128132469,2.9258888345294896,0.8358060777361899,-2.652289590671571,North,Corporate,Distributor,Basic,0
0.8358883230297164,0.3540007306185431,1.4230678622646766,-0.3849345428678017,-0.8029212425519602,1.0025886434843965,South,Home Office,Online,Standard,1
-0.2649516408029371,0.1245605319149177,1.752582366961302,0.0050474599787612,0.2522126421954249,0.3022975710051404,North,Corporate,Retail,Basic,1
-0.9083369538111242,3.104069313518984,0.6678547503040149,3.808301489027495,0.3350886083285798,-3.614874666527108,North,Consumer,Online,Basic,0
0.1817272887895786,-0.547007344791443,1.8507286493092272,-1.6178096115901364,2.528428556904988,1.208058005903855,East,Corporate,Retail,,0
-0.7711998940235875,0.2776699061970492,-0.4735330195421482,0.205682916168354,0.0138207194829367,0.7606901603601195,East,Consumer,Retail,Standard,1
-1.3948466525356369,1.3536198085819262,1.8800573272174088,0.2995462555437604,0.096256387679783,2.740288591631649,West,Consumer,Distributor,Basic,1
0.7168386993890596,1.372382983720518,-0.5790211384251516,0.5388993687928849,-1.1926804291510482,0.6961757452786954,South,Corporate,Retail,Standard,1
-0.5586966799317712,2.626653048891773,-1.197792196184061,1.576904407723395,0.1149435351689422,0.6712395199964245,West,Home Office,Online,Basic,1
-1.6584815150613736,,0.1990938732480669,1.7188862332471384,1.0933145172283467,0.8912018521834256,West,Consumer,Distributor,Standard,1
-0.7664669795769362,1.886028030798813,-0.1501005581548823,1.6638351054725926,2.110492303456777,-1.6339029237738822,East,Consumer,Distributor,Standard,0
0.6531981660826652,0.5704398458660684,-1.2850648333740358,0.2299505239001935,0.4271648327527579,-0.6935430309017803,North,Corporate,Retail,Standard,1
-1.5767136857361717,0.2468026975019331,0.2114188921807935,0.4005134881989935,0.3573726645285273,0.9285494202859462,East,Consumer,Retail,Standard,1
-0.1843831031014143,1.4868394254972472,-0.0993987489269743,0.5340752786498578,,0.912854177273914,East,Corporate,Online,Standard,1
-0.0183168717797562,-2.25083227470453,-1.1279679496903914,-0.8879626401389275,-0.6615486377337093,-0.7614732211260491,North,Consumer,Distributor,Premium,0
-2.321680160284381,0.9420193808599768,0.0434318247927233,2.2188968655163976,0.6874675150477033,-1.707830501265594,East,Consumer,Retail,,0
-0.6940352075081746,1.4334933131275187,-1.3396688504321992,1.8030220507171968,0.6010081536280696,-1.751533164680525,South,Consumer,Online,Premium,0
0.3507451484118511,-2.254999362034356,1.9481319618267348,-0.1933920102173276,-2.66988903069492,-1.5402913157463665,North,Consumer,Online,Premium,0
0.1923277298610912,0.8172132325611703,0.0021802632424658,0.0190708144011267,1.6186449306979551,-0.081456312029128,South,Corporate,Online,Premium,0
1.190585602395047,0.7370753348259431,-1.0145205039053855,-0.2775656168378795,-0.039319921146859,0.4402637204063061,North,Corporate,Retail,Premium,1
-1.2221957790524962,2.3894220474361187,1.0510182585106995,1.1275041890109092,0.5580124545140279,1.829413175712056,North,Home Office,Distributor,Basic,1
-0.5374061454839796,1.5550814332173113,-0.4560383665973753,1.34057082878318,1.3608123988899588,-1.139802284810834,East,Consumer,Distributor,Premium,0
1.6570655545800248,1.4987094462575106,-0.9715577211722606,-0.1259228128295867,-0.4132355489957174,0.9159576221958377,West,Consumer,Distributor,Premium,1
-2.480031219200148,2.55214024617168,0.4105706786067233,4.76409600985548,-0.7858473626471041,-4.228124779351226,North,Consumer,Retail,Standard,0
0.8080080568965475,0.2278996599034641,1.1902745725117043,-0.354372198134428,-0.6997016698936176,0.7133139169345041,North,Consumer,Online,Premium,1
-1.070055530820444,0.746305873106077,0.905085779142314,1.3002315409413192,0.4984023584410578,-1.096780787384124,South,Home Office,Retail,Basic,0
0.8746815912620918,0.7641537853771608,-0.5297657366602643,0.406350377605581,-1.638205621553547,0.2273446225852893,,Consumer,Online,Basic,1
-0.6741997669520314,0.7220197120423645,1.3569878927462369,0.4097200605414125,-3.241891916482658,2.8649568576715083,South,Corporate,Online,Premium,1
0.777333297179525,3.1675327204970207,1.644611502903233,1.721948776766419,1.380293496999912,-1.1420474919712569,West,Home Office,Online,Premium,1
-0.9870063862430308,-0.4759407748563422,-1.863938871096235,1.1547392249355095,-1.599501846278674,-1.3106405227085614,East,Corporate,Online,Basic,0
0.2908050552682109,1.7303632484451976,-0.0613354835711445,1.088776574738085,1.029626875500926,-0.9966840787587942,South,Consumer,Distributor,Standard,0
0.4221504006802676,1.9481675291165947,-0.8774482617865219,1.30015758344473,1.4184107796211811,-1.5628681095522214,North,Home Office,Online,Standard,0
-0.4260085057532019,2.144686773081517,-0.9375922921723578,1.182755895016253,,1.0007470920606216,North,Consumer,Online,Standard,1
1.729406074560112,1.1201647347937829,-1.2490166986119204,-0.1763061939012899,-1.2872881814574582,0.9516714916666168,North,Home Office,Online,Standard,1
-4.350990025193845,-1.060795334086274,-0.6493861812826759,1.710388901034364,-0.1771271490438533,-0.6612308162643767,West,Consumer,Distributor,Standard,0
0.4785357958996941,0.3696479602849849,0.1107668631978294,0.4043411252505415,-2.76183640623201,0.7975488150871606,South,Home Office,Online,Premium,1
-2.253169301822908,0.8249342452277308,-0.064143068734088,1.0678436748586169,1.030996656880124,0.5273550731549936,South,Consumer,Online,Premium,0
-2.907124610310553,0.0809388584291523,-0.5147139645743508,3.0983356309858285,,-2.7573285268371013,North,Corporate,Retail,Premium,0
-1.494538282401208,-0.4915342864243133,0.2774326560816804,-0.2404035676092858,1.7854775863311931,0.3691659296223826,South,Consumer,Online,Premium,0
0.1994770042374792,0.4339543947744367,0.8001437620254948,0.2321808396295835,-1.9952567192639457,1.1201340950866427,East,Corporate,Distributor,Basic,1
0.0912141529658507,-1.694721482970639,-1.7327276138939811,-0.0935474249213275,-1.6752876659035407,-1.297343665533353,South,Home Office,Retail,Basic,0
-2.8374463064518154,0.5097651689101161,0.4761531703428101,2.455700919532416,-0.0670418417234686,-1.852125259802172,North,Corporate,Online,Basic,0
3.719132153041096,1.944164592024048,-1.4653774571355669,-0.5535568405092871,-0.6714847701832234,0.4634545222852897,East,Consumer,Online,Premium,1
-1.052953047472403,1.0171416450726412,-0.7251736697651435,1.6774684387851613,-1.5014066233592898,-0.3507433944415026,West,Corporate,Distributor,Premium,1
2.862309987474934,1.6040885680044812,1.0655985739294809,-0.5700308056472199,-1.32387767933127,1.3571590596257606,South,Consumer,Distributor,Standard,1
-1.22679987618722,-0.2801083872983794,-1.2348593743005518,0.0513886279808267,1.1848215252291832,0.0760972931593082,South,Consumer,Online,Standard,0
-0.2881029216709309,-2.6839879370540487,-0.6226907003070025,0.0789596848617737,-2.141594419544756,-2.432474310678113,West,Corporate,Distributor,Standard,0
0.2886244546099819,-1.9831602025866508,0.6060849775460518,-1.1735188740214977,-0.7827632795242522,0.0360148651624421,East,Consumer,Online,Premium,0
2.608962838724238,,-0.6143277741962825,-0.6303172963508885,0.794701848762172,0.2211550614421952,West,Home Office,Retail,Standard,1
-1.8867807694304612,-1.4430977651671817,0.2809895134454297,-1.2313207604253815,1.2781575629238624,2.0541378597877906,North,Home Office,Retail,Premium,0
-2.166099564811173,0.5298002875214901,-0.0253931299848053,0.5327235404241581,-1.2553601010654518,2.689566285396495,West,Home Office,Retail,Standard,1
1.0602987018219137,1.7110273734418742,-0.1607122424776552,0.4262932546342702,-2.218363227757626,1.719001456772043,East,Corporate,Online,Basic,1
-2.8998245382960075,-1.1383789368107795,-0.7679162411709773,0.7842334458303861,-3.3442971164223807,1.787982646926289,East,Corporate,Distributor,Basic,1
-0.8473757560437406,-1.2097389068929585,0.1775447384963696,1.2475210588667969,,-1.9183971041682373,North,Home Office,Retail,Standard,0
-0.0829599856096139,0.2953349590104477,0.5210213847479352,0.2156477835041717,-2.1148042670838443,1.342235553523463,South,Home Office,Distributor,Premium,0
-1.1954954463948249,0.3351437036645222,0.5934544189664306,0.9581307102112614,-1.983822600297176,0.8006148326582111,West,Home Office,Distributor,Standard,1
-1.9850309050341108,1.7134715304059955,-1.332309100886733,2.56896219293938,1.4633168135329953,-2.261167127364033,East,Home Office,Retail,Standard,0
-2.12541383948777,-1.178073035164089,-0.2250118112004099,2.0211917805611384,-2.256053410707532,-2.7003639152262378,,Consumer,Online,Basic,0
-2.2561239979068626,-0.2311690667259864,0.0511351792592719,2.360883747678879,-1.56343489880765,-2.408522582707559,North,Corporate,Distributor,Standard,0
-0.7412468797353802,-1.1908399956613511,-0.2289706817651868,-0.0178155941747692,-0.4627552986104597,-0.5874749959353973,West,Corporate,Distributor,Standard,0
1.040687070392725,1.6649402635049804,-0.045062519306896,0.2796108589816008,0.2477396430403178,0.470367293003527,North,Corporate,Online,Premium,1
-1.618079697311695,1.5911494505553296,-1.2770092834408813,2.817746227244472,,-2.558176676161724,North,Home Office,Online,Standard,0
-0.3033841964510034,0.244220343322007,-0.0423087838388684,0.3449345311202441,-2.0071415688730503,1.1395313175843382,East,Home Office,Retail,Premium,1
-2.952497702859441,0.6493904350755477,-0.2436086778113715,1.05249080571026,-1.240536448123205,2.5004652303186976,North,Consumer,Online,Basic,1
-0.1718375628269461,-1.10432423494966,0.868841067212714,-0.9814425874105648,0.7603503099165387,0.4032921575216652,North,Corporate,Retail,Premium,0
-0.2798897992772537,0.0585550442643196,-1.579362847311757,0.236421278332535,-2.3775073938224467,1.329931488833636,South,Home Office,Retail,Premium,1
0.3811790782930209,-2.0908740000180157,0.1362581081881699,-0.4066979145854552,-1.5971444285906773,-1.5079340208014012,North,Home Office,Distributor,Basic,0
1.2560194091624917,0.3465251187833229,0.4591602107246044,-0.3356650791246873,0.985283757521475,-0.7066334207653959,North,Consumer,Distributor,Premium,1
-0.6887527657728163,1.3007087424905246,0.2788527378428612,0.796055049396682,-1.014730261645597,1.421528079116379,South,Consumer,Retail,Basic,1
-1.6414554240638837,-1.1497623005053872,1.6027693217240715,-1.0821960418412695,1.9684636918657905,1.4294533344642488,South,Corporate,Retail,Basic,0
0.2959341742364531,0.7453172693361061,1.9095634605234608,0.3361543811179724,-0.8093720328756024,0.4801351801588112,West,Corporate,Online,Basic,1
2.1197024720176345,0.6788080944605557,0.9907528180927344,-0.3734743620078643,-0.1080711731891247,-0.3971658104114899,South,Consumer,Retail,Standard,1
-1.3339935536737473,1.441116507137156,1.601715444492649,2.3516980680456063,0.2068918633608273,-2.075690797430565,West,Consumer,Retail,Basic,0
0.4247176322374837,1.4339007032973663,-0.384537206308451,1.227356895707706,-0.7993848716301821,-0.7528193571716235,South,Home Office,Distributor,Basic,1
0.6523782512360645,1.905479818744788,-2.422472358421772,1.3940438502215935,-1.208587024747552,-0.4501869465266719,North,Corporate,Retail,Standard,1
-0.506730160249427,0.0336001597955981,-0.9834879146820984,0.0480344409967759,-1.2784621093826871,1.294726198818618,North,Home Office,Distributor,Basic,1
1.386572856335998,1.1300391178450548,0.5036629395678149,-0.053815359565068,0.7806475891915894,-0.2413365565862175,South,Corporate,Online,Basic,1
-0.4985157829832188,1.6715109203090734,-0.0442236605563733,1.546085057472999,1.1073077527526567,-1.3354479238396804,South,Consumer,Retail,Premium,0
2.443819256544846,1.7329377017665628,-1.1468501228128467,-0.5053815362776843,-0.5289113766401018,1.3543032987409829,South,Corporate,Online,Standard,1
2.008728160988544,2.4012151788669227,0.3120353144440708,0.0325849572948931,2.8261007174597563,-0.5594162744801725,North,Corporate,Online,Premium,0
1.3113233035296925,-2.3469307548308365,0.2694413573038128,-1.723245615313369,-1.3378977620423562,0.0191980824253412,East,Corporate,Distributor,Premium,0
2.3994165596743744,1.6136148577335645,-0.652343468909476,-0.306498420952729,-1.5488103199092147,1.4031475685824142,West,Corporate,Retail,Premium,1
-1.5297626606563854,0.213121609590537,-1.805397869307147,0.9491147919954828,0.8187463005430158,-0.7464955333815049,North,Corporate,Online,Basic,0
-0.242428949935483,0.6899005240362026,-1.514433715871229,1.6594241603021538,-2.994989778327726,-0.7382481194146151,East,Corporate,Online,Standard,1
-0.3088115094063868,-1.3190019713428034,-0.189850350786125,0.3028641288118809,-1.2940375800018886,-1.4787831973242715,South,Consumer,Retail,Standard,0
-0.0099791810432043,1.418201356257771,0.5871649186778064,1.92940380206276,-2.3891843916868343,-0.9457169829375957,East,Home Office,Retail,Standard,1
-0.3314091258138323,0.6172515272624979,0.2322153432596453,0.4086123310731103,,0.8760756585055212,East,Corporate,Retail,Basic,1
-0.8394273492925579,1.5812717144637332,0.758892237005698,0.6984437806601782,0.910866450987368,1.0163818832524685,North,Home Office,Distributor,Standard,1
-0.5371687780040472,2.8194249838536463,1.0325574637035404,2.8969233225731394,1.196855327129327,-2.8424567934400677,South,Consumer,Online,Premium,0
-0.4062142735157993,1.7038720466328132,1.1622511520072591,2.0123093238449847,0.3761970788206407,-2.023294893159422,South,Corporate,Distributor,Standard,0
-2.5043632551526755,1.115801922589997,-0.0525087478537353,2.664587716284045,0.5255941243277198,-2.196724916465179,West,Home Office,Distributor,Premium,0
-0.7812714023798439,-0.881569870526232,-1.5984523021785384,0.1181937788018713,-0.6684689409088886,-0.2828947349406667,East,Home Office,Retail,Basic,0
0.4027253847326617,0.074616864599883,-0.3929663593313033,-0.3600370474857093,0.7452440824955446,0.0423103703329429,South,Home Office,Retail,Premium,1
-2.832600225352545,0.6668020885987209,0.0283731401006518,2.5425426285127037,-0.2410049180094851,-1.7231683252116812,North,Corporate,Retail,Premium,0
-1.017431085327045,-0.9015927277987612,1.6325181804643318,0.5489114125999887,-0.7138924203709962,-1.0331416267047784,East,Home Office,Retail,Basic,0
-0.1145811490556232,1.9019968434868253,0.0334429856132829,0.4439697623845964,,1.7780664327525937,North,Consumer,Retail,Premium,1
-0.5746615491484044,-1.1767304110112256,-0.3583226234553578,-1.7825819892514292,1.821144817156648,1.951636325267169,East,Corporate,Retail,Standard,0
-0.3160706589853534,-1.7888912238157857,0.7812640038163519,0.0460523390826708,-2.2525137467311644,-0.9521165275725813,North,Corporate,Retail,Basic,0
-1.5793369109101074,-0.9331474719546372,-0.4926633879029349,0.8536517150027123,-0.137196099330531,-1.5375078239252158,East,Corporate,Retail,Premium,0
-0.2372450997721926,0.9415364854466112,-1.5255883530465726,0.3913590943203953,-1.475505324552436,1.6397981589298951,West,Consumer,Distributor,Basic,1
-0.5525118467341585,0.6154065435559172,0.5521566098969276,0.5524356308775997,-1.2726888829463991,1.006768958678166,North,Home Office,Online,Basic,1
1.989446532255756,0.86218932549933,1.4232463653741927,-0.5458523767146332,1.0412720506965516,-0.3042154350093844,East,Corporate,Retail,Basic,1
0.0398685507577056,0.849141905152787,1.0258344569407147,0.0089562527720956,2.182862407932107,-0.1977122937070334,East,Consumer,Online,Basic,0
-1.739906297775762,-0.2352655903539154,1.2472709312127108,0.8578986984718393,0.1564344439583191,-0.5393649537275684,South,Corporate,Retail,Standard,0
-6.14332021796621,-0.5943620240963832,-0.3238320290709645,1.9509804238804425,-1.496449221442046,2.2500331036437737,West,Home Office,Retail,Standard,1
-0.0813219238602569,1.610340068995923,0.0893719600133228,-0.2656168057004402,1.161058961767833,2.327494142136371,East,Consumer,Online,Premium,1
-3.055561991886197,2.455758031440281,0.5867477248995885,1.173440723192027,1.3923558488194052,3.308568365975685,North,Corporate,Distributor,Premium,1
-2.6334297669129523,0.9477160030783638,0.0351002596494907,0.6257751073807241,0.7356386636892798,2.3444853897070117,West,Home Office,Retail,Premium,1
-0.851731195937777,0.5302780315345763,-0.8369034538746829,0.9285731322681968,-1.6111045076290358,0.5426135766324311,South,Corporate,Online,Premium,1
-1.4967723796866204,0.1477636869458566,-0.4010385588872525,0.9248714610315808,-2.0528131269937457,0.9798989223203048,West,Home Office,Online,Standard,1
1.1300292796689004,-2.3779009798695165,1.9970829134009465,-1.6232724630930928,-1.2941516550027476,-0.0884027122695899,West,Corporate,Distributor,Premium,0
-1.0803422531592706,-1.1518973458488226,0.1587854549243755,1.229475256434966,-1.8810317956518192,-2.190623237809995,West,Corporate,Online,Premium,0
0.0840883355199615,1.0948590071790665,1.4128961679261187,0.1402570100373816,0.1555967067812644,1.075299795311693,East,Corporate,Retail,Standard,1
-2.4746362937166246,0.7229179388682008,-0.398078092162266,2.41239591464944,-0.7303802524509864,-1.4228194265787808,East,Consumer,Retail,Standard,0
-2.377386571050448,0.981498902363214,-1.0018805979413998,2.1668891749797288,0.8344824598128149,-1.5595585540065129,West,Home Office,Retail,Basic,0
0.1197317353573852,0.8377541889094589,0.2548960200251958,0.5544511610534046,1.0482727915412622,-0.8682212649126272,West,Home Office,Online,Basic,0
0.9922372607469794,-3.543323143625559,-0.2164762861932949,-1.7160242939454624,-1.9012396721046207,-1.0355564909894022,East,Home Office,Distributor,Basic,0
-2.6974392089024457,0.2012385789486428,0.6577526708893211,2.4127427238443357,-0.947739131296328,-1.8020262277632788,North,Consumer,Distributor,Premium,0
-1.7597933157306356,-0.7396850897419162,0.4473089097962222,1.4826344071898632,-1.539244508105564,-1.651747671764649,East,Corporate,Distributor,Premium,0
-1.616091808906453,-0.8281885331772225,0.7817548929226501,1.5467894672378382,-1.281239516082782,-2.250497880982982,North,Consumer,Online,Basic,0
0.8490689714884632,0.8735796730458865,-0.8316730565180284,-0.1946264826074195,1.7195609307794435,-0.2833736856136637,West,Corporate,Online,Premium,1
-3.201952829420606,0.7117572417321659,-0.4725341449052301,0.8605020189882326,-0.3058618874093318,2.728737630213284,South,Consumer,Online,Premium,1
-1.9749783429830368,,-1.520051360301554,2.283578876970888,-2.135119493673474,-0.0738628879899798,South,Home Office,Online,Standard,1
-1.4413573581555883,,-0.4881859433599914,1.2702239901614327,-0.6114016551462412,0.4505073135036845,South,Corporate,Distributor,Premium,1
-1.6167011824658075,-0.1390152466976704,1.0493937078060829,-0.3820176429095289,-0.6654617541545116,2.8853943989694333,South,Home Office,Distributor,Premium,1
1.8823189844760744,-3.059605285275301,0.2015562711733986,-2.4351804298249387,-2.095235576741231,0.4973476642124796,South,Home Office,Distributor,Premium,0
0.9769126010715562,1.296382152874647,0.043126975255079,0.1545982094159254,-2.3696054503618718,1.9382772600434768,North,Consumer,Distributor,Basic,1
-1.5332048681218575,0.0220350045786662,1.3850717799827152,0.50065666150322,1.5733856049296326,-0.4436674671938896,North,Corporate,Distributor,Basic,0
1.035274112336492,1.49454747829527,-1.0626353380976532,0.1036676063759817,-3.223470926770003,2.8174806652414555,,Home Office,Distributor,Basic,1
-1.4765634654771596,0.5721981436646153,-0.2197100160395612,1.372734118478733,0.8467730687232182,-1.2921120828194246,South,Corporate,Distributor,Premium,0
-1.1255553061842056,-0.1906944578846592,-1.6807955236117655,-0.3220633267828721,1.700686233691893,0.6463319346819947,West,Consumer,Online,Basic,0
0.3517296945172513,0.5212038069590601,-0.7228697156167921,0.2847333849397566,-0.1213916787558719,-0.2184165619219826,North,Home Office,Retail,Basic,1
0.7064408443140673,-2.789548374078469,-1.1793285313319029,-2.4903065173709704,0.6228569307560441,0.6062714587508915,North,Corporate,Distributor,Standard,0
-2.216491687040861,0.9784518219293108,0.4070899604071041,1.2859068038922894,0.2336188293602217,0.6998381404494515,North,Consumer,Online,Standard,1
-3.584364311648133,1.046460080936645,-0.7663789351937311,3.974978821710307,-1.2805505923878129,-3.048359189933308,South,Consumer,Online,Basic,0
-1.7583272589388708,1.3718546116264785,-0.6567508175742176,0.9419349798073808,-0.3790179420452355,1.9593193992108449,,Corporate,Distributor,Standard,1
-1.1753041905969537,-0.4073678854251381,0.8779590325698403,-0.3238785361969916,1.3184385058240915,0.6295461428928071,West,Corporate,Retail,Standard,0
-1.59035360203597,0.2487576791076881,1.6499230756098895,0.3794157795788185,1.3651257118703437,0.3637561055826286,South,Home Office,Retail,Premium,0
-2.415611994588251,-1.226736193890973,-1.3139489170164058,-0.2908569035680302,1.3878854061038577,0.6780404796083976,West,Home Office,Retail,Standard,0
-0.275325329953562,-1.1250140662088326,-0.9566647556263213,-0.3814664362226404,-0.0788699332238179,-0.3922648408057027,West,Corporate,Distributor,Premium,0
-1.883803907644772,-1.0710499620073302,1.3713887319053577,-0.8801391014793234,2.0522630296475386,1.284319897103647,West,Consumer,Retail,Basic,0
-0.4297128150208009,-0.0392734021726495,-0.3255873513760132,0.3322968302518683,-1.630569710982937,0.6590150884233403,North,Home Office,Retail,Basic,1
-3.3218879270755046,1.1574800064892603,-0.0931531837844225,2.7506700686870267,0.4467185700889913,-1.3903929021255248,West,Home Office,Distributor,Standard,0
-0.0682768862578473,-2.2033353269910387,0.1778205450323596,-0.6662494933983176,-0.9012266053656804,-1.0065022780608244,South,Consumer,Retail,,0
-1.1927564117968474,0.4920336938963395,0.3463081773985837,0.7831406475734384,-0.3477254704878884,0.4097790241556037,North,Home Office,Online,Basic,1
-1.4224402425585811,1.0300671640201835,1.2862741551351289,1.5123718497074792,0.8492882839601587,-1.013709231115796,West,Corporate,Distributor,Basic,0
-0.5790980929234466,-1.6389332816864692,-1.2341976875080718,0.1852187592115063,-0.9338579882340908,-1.597981656113352,East,Corporate,Online,Basic,0
-1.705536309329784,-0.1420808674084547,-0.7378031814119186,0.7790329418085588,,-0.1696887309406559,West,Consumer,Retail,Basic,0
-1.1501593616252574,0.3731766898907966,1.38882823530177,0.7515636352564204,0.3191777184231549,-0.154320941438345,West,Home Office,Distributor,Basic,0
-0.0554772064273694,-0.9036882356004932,-0.1791580055724997,-0.1623171645683855,-1.1484695002430323,-0.1540515222359071,West,Home Office,Distributor,Standard,0
-0.0847855286258081,1.6170848251890435,-0.2808392838379241,0.8952170127401853,-0.280438412356508,0.5259587348288646,South,Home Office,Distributor,Standard,1
-0.4237443838403769,1.4586272658867725,-0.0421660967593221,0.6911485342480144,-0.5180428405277844,1.2945974431712906,South,Corporate,Online,Basic,1
1.6611007893635872,0.6995382709349609,-0.6922703139351708,-0.5435422040008655,0.1878362930489481,0.3494603528612973,North,Home Office,Online,Basic,1
-2.7851820127041536,0.8555631428703561,0.8610967443054837,3.072756082652826,-0.485606221458486,-2.589072687031837,North,Home Office,Online,Standard,0
-0.8409057147503555,-1.4689325845948424,0.6118363067900553,0.7646221822595266,-2.0551516708987227,-1.7169759754839304,West,Corporate,Distributor,Premium,0
-0.1673874968973062,2.4615212365910555,-0.1885008097998082,1.9167685915490225,1.2069286095522476,-1.4798885704938902,North,Corporate,Retail,Basic,0
-2.390558347566431,0.6767894694227741,0.060984642957651,1.745425513009946,1.0742704916623376,-1.1517766295914318,East,Consumer,Distributor,Basic,0
-1.2316386829875865,,-1.4484511063031424,1.184741506260447,-0.9724615838080856,0.6514356368557785,West,Corporate,Online,Premium,1
3.3555566981791305,1.6443066305245928,-0.9653072409989432,-0.8429874068441066,0.2608023858640149,0.5195211519187501,,Home Office,Online,Standard,1
-2.4714060377061484,0.5477863031610797,0.9586629593002568,2.6199574565556403,-1.1127614253006377,-1.927694295882858,East,Consumer,Distributor,,0
1.852998574471664,1.3525842725751998,-1.1966448464580275,-0.4091061294457879,-1.1470749880251343,1.6116612366224154,East,Home Office,Retail,Standard,1
-1.5409926916326486,1.4005997331037314,0.2089829998811711,0.7353666223915059,,2.1955063311682768,South,Home Office,Retail,Premium,1
0.5075593985230136,0.5859092047486147,-1.485234006532622,-0.0250219273202683,-1.01359750688603,0.9898042824322631,North,Corporate,Online,Standard,1
0.3185428748811505,0.9290679592356696,-0.4441855288135477,-0.2486831175295433,2.619274279825364,-0.0576075424184001,,Corporate,Retail,Basic,0
-1.3333620538842197,1.794590333160573,0.2230820477469398,1.5117830177233245,-0.6227778238799714,0.9260033586638416,East,Home Office,Retail,Standard,1
-1.5519992069925006,2.001598357319417,-0.3576920078027784,3.573883731804222,-0.4537198086397258,-3.469002430358364,North,Consumer,Distributor,Premium,0
-1.7883956963971952,1.7852873185317366,-0.2688076582976497,2.943394511786548,0.8447225473097717,-2.861710241250964,South,Consumer,Retail,Premium,0
-1.3208867287790689,-1.466545193273619,-1.1191258006764748,0.8649116097555827,-1.3605568418022105,-1.8569265650317208,West,Home Office,Retail,Basic,0
1.5049521624395334,0.9046222281325628,0.6680960850478713,-0.1927319316353625,0.4025536399190565,-0.1369430485614473,East,Consumer,Online,Basic,1
2.402005796384689,0.7408722931771621,-0.6281071434983722,-0.5622731872917639,-1.3762460525663032,0.6207727459624186,East,Corporate,Distributor,Standard,1
1.1931830324132533,1.5524718474790118,-0.346896494726631,0.0967035731879816,-0.3722449109611143,0.9564673205381324,South,Home Office,Online,Basic,1
-3.167423595803412,-0.3024522685838022,-0.1619509455895123,1.5616008793378984,-1.6198349055389554,0.3962152028845881,South,Home Office,Distributor,Standard,1
-2.345555863334719,1.0363716279961062,-0.7366504018526299,1.1367735537943475,-1.4734469669257215,2.345870765476966,West,Home Office,Distributor,Standard,1
0.2383888290703475,-2.69510712813587,1.5817541881089563,-0.7537192422226728,-2.095694142038546,-1.1051272017008498,North,Corporate,Distributor,Standard,0
-0.3638947808991581,1.116847943336334,0.9131721653244308,0.4980826563777066,-0.4937120785391017,1.168333978278019,North,Corporate,Online,Standard,1
0.1668269418232337,1.0451877028985237,0.1665103750209282,0.1071621231915751,-2.5538928986369824,2.68898168133223,West,Consumer,Online,Standard,1
1.180209081410362,1.7919389216995194,0.3239188761447426,0.2799101735834017,-3.2465687136109027,2.692861044393955,East,Consumer,Distributor,Standard,1
-1.6933564253779876,0.0360659522892612,0.027638834153991,1.7835969457437677,-0.9483118381006423,-1.671070296115158,West,Corporate,Retail,Standard,0
-1.815558282616852,0.3218341233575716,0.553368605565741,0.8381799076967044,-1.2869196376737293,1.3061188784997986,East,Consumer,Online,Standard,1
0.9949914756531176,0.9732352042847606,1.993499261051591,0.1445389148525346,-1.7183917728327558,1.0631546938564738,North,Corporate,Online,Premium,1
-1.455941509882567,1.5198962697593636,2.07443015081422,2.2412954419312534,1.23343341491923,-2.212290636004827,North,Home Office,Distributor,Basic,0
-0.2961767967411343,-0.2081893477120537,-0.1116348923419242,-0.6670416412363214,1.0753907267058211,0.910284445481924,South,Home Office,Distributor,Basic,0
-1.4729680985321894,0.9462774617476876,-1.0111198591039667,1.4621642317174783,-1.303806561520339,0.3877931119137766,West,Consumer,Online,Standard,1
1.1635380069268049,2.263053581980622,0.0720424547007038,0.948400578216764,0.1122825870481771,-0.2755518425838312,North,Consumer,Distributor,Basic,1
-1.4258563271575306,0.3680852237289387,-0.1257031698340236,0.1204070619800564,-0.7964926725475755,2.319245358682556,North,Consumer,Distributor,Standard,1
